, Alcoholic Beverages, Champagne Toast, Coffee + Tea Service, Credit Card Processing Fee, Decor, Delivery, Equipment - TBD, Equipment Rentals, Equipment Rentals - TBD, Event Menu, Event Personnel, Florals, Florals - Outside, Gratuity, In House Equipment, In House Linens, In House Tables & Chairs, Lighting, Our Gift to You!, Service Charge, Soft Beverages, Specialty Menu Items, Specialty Soft Beverages, Subtotal, Suggestions & Options, Sweet Treats, Tenting, Total Discount, Valet, Venue Fee, Venue to Provide, Wedding Cake, Wine Service with Dinner,AE,Additional Fee,Additional Fee tax,Adult Guests,Alcoholic Beverages,Alcoholic Beverages Discount,CIS #,Champagne Toast,Champagne Toast Discount,Coffee + Tea Service,Coffee + Tea Service Discount,Credit Card Processing Fee,Credit Card Processing Fee Discount,Customer,Decor,Decor Discount,Definite,Delivery,Delivery Discount,Discounts,Entered By,Entered Date,Equipment - TBD,Equipment - TBD Discount,Equipment Rentals,Equipment Rentals - TBD,Equipment Rentals - TBD Discount,Equipment Rentals Discount,Estimate Total,Event Date,Event Menu,Event Menu Discount,Event Personnel,Event Personnel Discount,Event#,Florals,Florals - Outside,Florals - Outside Discount,Florals Discount,Gratuity,Gratuity Discount,In House Equipment,In House Equipment Discount,In House Linens,In House Linens Discount,In House Tables & Chairs,In House Tables & Chairs Discount,Lighting,Lighting Discount,Our Gift to You!,Our Gift to You! Discount,Sales Tax,Service Charge,Service Charge Discount,Soft Beverages,Soft Beverages Discount,Specialty Menu Items,Specialty Menu Items Discount,Specialty Soft Beverages,Specialty Soft Beverages Discount,State,Subtotal,Suggestions & Options,Suggestions & Options Discount,Sweet Treats,Sweet Treats Discount,Tenting,Tenting Discount,Valet,Valet Discount,Venue Fee,Venue Fee Discount,Venue to Provide,Venue to Provide Discount,Wedding Cake,Wedding Cake Discount,Wine Service with Dinner,Wine Service with Dinner Discount
1527,,,500.0,,,100.0,,,,1093.75,846.0,,,,480.0,100.0,,,,,175.0,,,3294.75,,,,320.0,,,,,,Tracy,,,100.0,,,14033A,,,,,,,Patient Privacy Rights,,,05/26/16,,,,Toth,05/04/2016,,,,,,,,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1528,,,225.0,,,75.0,,,,1282.5,550.0,,,,300.0,75.0,,,,,200.0,,,1557.5,,,,256.25,,,,,,Tracy,,,90.0,,,14033B,,,,,,,Patient Privacy Rights,,,06/01/16,,,,Toth,05/04/2016,,,,,,,,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1529,,,225.0,,,75.0,200.0,,,693.75,550.0,,,,300.0,75.0,,,,,75.0,,,1993.75,,,,256.25,,,,,,Tracy,,,75.0,,,14038A,,,,,,,Patient Privacy Rights,,,06/01/16,,,,Toth,05/04/2016,,,,,,,,2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1530,,,150.0,,,150.0,200.0,,,2384.0,1195.0,,,400.0,992.0,243.75,,,,,240.0,81.75,,5554.75,,,,379.25,,,,,,Tracy,,,80.0,,,14038B,,,,,,,Patient Privacy Rights,,,06/01/16,,,,Toth,05/04/2016,,,,,,,,2016-06-08,,,,,,,,,,,,,,,,,,,,,,691.28,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1531,245.0,,125.0,,,150.0,,719.0,,3736.5,2682.0,,,400.0,1318.85,595.0,,,,,212.0,81.75,,9301.1,,550.0,,1244.57,,,,,,Tracy,,,106.0,,,12554,,,,,,,Nancy Hsiung,,,02/16/16,,,,Cheung,12/18/2015,,,,,,,,2016-06-10,,,,,,,,,,,,,,,,,,,,,,691.28,,,,,,,,,VA,,,,,,,,,,,,,,,,,
1532,245.0,,42.5,,,150.0,,719.0,,3850.0,2300.0,525.0,,,990.0,,,,,,220.0,,,9024.0,,550.0,,330.0,,,,,,Tracy,,,110.0,,,13622,,,,,,,Make 48,,,04/16/16,,,,Toth,03/24/2016,,,,,,,,2016-06-11,,,,,,,,,,,,,,,,,,,,,,902.4,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1533,187.5,,42.5,,,150.0,,384.0,,845.75,1175.0,525.0,,,419.9,,,,,,51.0,,,3737.65,,144.5,,50.0,,,,,,Tracy,,,17.0,,,14182,,,,,,,Crowell & Moring LLP,,,05/26/16,,,,Toth,05/17/2016,,,,,,,,2016-06-11,,,,,,,,,,,,,,,,,,,,,,258.61,,,,,,,,,VA,,,,,,,,,,,,,,,,,
1534,187.5,,,,,100.0,,,,695.0,350.0,,,,72.0,,,,,,150.0,,,1482.5,,,,50.0,,,,,,Tracy,,,50.0,,,14419,,,,,,,Treanor,,,06/07/16,,,,Toth,06/07/2016,,,,,,,,2016-06-11,,,,,,,,,,,,,,,,,,,,,,124.25,,,,,,,,,MD,,,,,,,,,,,,,,,,,
1535,,,,,300.0,35.0,,1088.2,,395.0,2288.0,,,,72.0,,,,,,40.0,,,542.0,,1125.0,,1152.5,,,,337.5,,Tracy,,,20.0,,,14489,,,,,,,Georgetown University CAPS,,,06/11/16,,,,Toth,06/11/2016,,,,,,,,2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1536,,,,,300.0,100.0,,1088.2,,8100.0,2288.0,,,,1102.5,,,,,,1125.0,,,15566.2,,1125.0,,1152.5,,,,337.5,,Tracy,,,225.0,,,14420,,,,,,,Georgetown University Law Center,,,06/07/16,,,,Toth,06/07/2016,,,,,,,,2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1537,,,90.0,,,35.0,,,,189.0,,,,,72.0,,,,,,,,,296.0,,,,,,,,,,Tracy,,,36.0,,,14410,,,,,,,Street Law  Inc.,,,06/07/16,,,,Toth,06/07/2016,,,,,,,,2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1538,,,90.0,,,45.0,,,,423.0,,,,,108.0,,,,,,72.0,,,666.0,,,,45.0,,,,,,Tracy,,,36.0,,,14413,,,,,,,Street Law  Inc.,,,06/07/16,,,,Toth,06/07/2016,,,,,,,,2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1539,,,90.0,,,45.0,,,,567.0,,,,,108.0,,,,,,72.0,,,792.0,,,,45.0,,,,,,Tracy,,,36.0,,,14414,,,,,,,Street Law  Inc.,,,06/07/16,,,,Toth,06/07/2016,,,,,,,,2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1540,,,90.0,,,45.0,,,,423.0,,,,,108.0,,,,,,25.0,,,691.0,,,,,,,,,,Tracy,,,36.0,,,14415,,,,,,,Street Law  Inc.,,,06/08/16,,,,Toth,06/07/2016,,,,,,,,2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1541,,,,,,45.0,,,,747.0,,,,,108.0,,,,,,72.0,,,972.0,,,,60.0,,,,,,Tracy,,,36.0,,,14421,,,,,,,Street Law  Inc.,,,06/08/16,,,,Toth,06/08/2016,,,,,,,,2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1542,294.0,,,,,45.0,,,,620.0,780.0,,,,120.0,95.0,,,,,80.0,,,875.0,,180.0,,60.0,,,,,,Tracy,,,40.0,,,14422,,,,,,,Street Law  Inc.,,,06/10/16,,,,Toth,06/08/2016,,,,,,,,2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1543,294.0,,162.0,,,75.0,,,,900.0,780.0,,,,352.8,95.0,,,,,90.0,,,2766.8,,180.0,,243.2,,,,,,Tracy,,,45.0,,,14376,,,,,,,Georgetown University Initiative on Catholic Social Thought and Public LIfe,,,06/06/16,,,,Toth,06/05/2016,,,,,,,,2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1544,,,162.0,,,45.0,,888.6,,657.0,1090.0,,,,180.0,,,,,,25.0,,,1079.0,,,,60.0,,,,,,Tracy,,,36.0,,,14423,,,,,,,Street Law  Inc.,,,06/08/16,,,,Toth,06/08/2016,,,,,,,,2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1545,,,212.5,,,100.0,,888.6,,3200.0,1090.0,780.0,,,800.0,,,,,,400.0,,,6478.6,,595.0,,50.0,,,,,,Tracy,,,185.0,,,14467,,,,,,,Georgetown University School of Continuing Studies,,,06/10/16,,,,Toth,06/09/2016,,,,,,,,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1546,,,212.5,,,150.0,,1514.9,,2187.25,2082.0,780.0,,,941.6,,,,,,170.0,,,8633.25,,595.0,,313.87,,,,,,Tracy,,,85.0,,,14388,,,,,,,Smithsonian Institution Office of Special Events,,,06/14/16,,,,Toth,06/06/2016,,,,,,,,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1547,,,162.0,,,45.0,,,,189.0,,,,,72.0,,,,,,25.0,,,306.0,,,,,,,,,,Tracy,,,36.0,,,14516,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1548,,,162.0,,,45.0,,,,423.0,,,,,108.0,,,,,,25.0,,,773.0,,,,45.0,,,,,,Tracy,,,36.0,,,14517,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1549,,,162.0,,,45.0,,,,567.0,,,,,108.0,,,,,,72.0,,,802.0,,,,45.0,,,,,,Tracy,,,36.0,,,14518,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1550,,,162.0,,,45.0,,473.15,,423.0,1640.0,,,,108.0,,,,,,25.0,,,773.0,,,,234.35,,,,,,Tracy,,,36.0,,,14519,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1551,,,157.5,,,100.0,,473.15,,1280.75,1640.0,,,,532.5,,,,,,180.0,,,4363.9,,,,234.35,,,,,,Tracy,,,45.0,,,14503A,,,,,,,Georgetown Law Residence Life,,,06/14/16,,,,Toth,06/13/2016,,,,,,,,2016-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1552,,,,,,45.0,,257.8,,819.0,974.0,,,,108.0,,,,,,72.0,,,1054.0,,100.0,,262.5,,,,,,Tracy,,,36.0,,,14520,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-25,,,,,,,,,,,,,,,,,,,,,,180.16,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1553,,,,,,75.0,,257.8,,850.0,974.0,,,,187.5,,,,,,80.0,,,2444.3,,100.0,,262.5,,,,,,Tracy,,,25.0,,,14478,,,,,,,Mayer,,,06/13/16,,,,Toth,06/10/2016,,,,,,,,2016-06-25,,,,,,,,,,,,,,,,,,,,,,180.16,,,,,,,,,VA,,,,,,,,,,,,,,,,,
1554,,,162.0,,,45.0,,,,620.0,,,,,120.0,,,,,,80.0,,,875.0,,,,60.0,,,,,,Tracy,,,40.0,,,14521,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1555,3480.0,,162.0,,,45.0,,2415.8,,657.0,4560.0,720.0,,,180.0,,,,,,25.0,,,1079.0,,1200.0,,60.0,,,,,,Tracy,,,36.0,,,14522,,,,,,,Street Law  Inc.,,,06/14/16,,,,Toth,06/14/2016,,,,,,,,2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1556,3480.0,,,,,150.0,,2415.8,,7500.0,4560.0,720.0,,,2265.0,,,,,,450.0,,,22740.8,,1200.0,,2265.0,,,,,,Tracy,,,300.0,,,14321,,,,,,,Smithsonian American Art Museum,,,06/09/16,,,,Toth,06/01/2016,,,,,,,,2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1557,,,47.5,,,300.0,,8038.35,,11200.0,6111.0,2549.0,,,1944.0,,,,,,1550.0,,,34542.35,,2850.0,,1944.0,,,,,,Tracy,,,199.0,,,13976,,,,,,,Smithsonian Institution Office of Special Events,,,05/19/16,,,,Sutherland,04/28/2016,,,,,,,,2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1558,,,47.5,,,45.0,,,,229.0,,,,,76.0,,,,,,57.0,,,454.5,,,,47.5,,,,,,Tracy,,,38.0,,,14592,,,,,,,Smithsonian American Art Museum,,,07/05/16,,,,Toth,06/21/2016,,,,,,,,2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1559,280.0,,,,,35.0,,,,555.0,985.0,150.0,,,116.5,,,,,,66.5,,,656.5,,120.0,,20.0,,,,,,Tracy,,,38.0,,,14599,,,,,,,Smithsonian American Art Museum,,,07/05/16,,,,Toth,06/21/2016,,,,,,,,2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1560,280.0,,,,,150.0,,,,1000.0,985.0,150.0,,,116.5,62.5,,,,,80.0,,,2881.5,,120.0,,699.5,,,,,,Tracy,,,40.0,,,14600,,,,,,,Smithsonian American Art Museum,,,07/05/16,,,,Toth,06/21/2016,,,,,,,,2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1561,600.0,,47.5,,,100.0,,,,2370.0,898.0,,,,480.0,62.5,,,,,240.0,,,4750.5,,,,592.5,,,,,,Tracy,,,120.0,,,13980,,,,,,,Georgetown University Law Center Office of Graduate Programs,,,06/24/16,,,,Toth,04/28/2016,,,,,,,,2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1562,,,47.5,,,45.0,,,,228.0,,,,,76.0,,,,,,72.0,,,468.5,,,,47.5,,,,,,Tracy,,,38.0,,,14755,,,,,,,Smithsonian American Art Museum,,,07/06/16,,,,Toth,07/06/2016,,,,,,,,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1563,,,47.5,,,35.0,,,,559.0,,,,,76.0,,,,,,66.5,,,660.5,,,,20.0,,,,,,Tracy,,,38.0,,,14759,,,,,,,Smithsonian American Art Museum,,,07/06/16,,,,Toth,07/06/2016,,,,,,,,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1564,,,47.5,,,45.0,,,,230.0,,,,,76.0,,,,,,72.0,,,470.5,,,,47.5,,,,,,Tracy,,,35.0,,,14756,,,,,,,Smithsonian American Art Museum,,,07/06/16,,,,Toth,07/06/2016,,,,,,,,2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1565,420.0,,,,,35.0,,,,563.0,925.0,,,,316.0,60.0,,,,,66.5,,,664.5,,,,523.0,,,,,,Tracy,,,35.0,,,14761,,,,,,,Smithsonian American Art Museum,,,07/07/16,,,,Toth,07/07/2016,,,,,,,,2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1566,420.0,,43.75,,,75.0,,,,660.0,925.0,,,,316.0,60.0,,,,,140.0,,,2596.0,,,,523.0,,,,,,Tracy,,,80.0,,,14771,,,,,,,Georgetown University Kalmanovitz Ini,,,07/08/16,,,,Toth,07/07/2016,,,,,,,,2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1567,,,43.75,,,45.0,,,,213.0,,,,,70.0,,,,,,67.5,,,439.25,,,,43.75,,,,,,Tracy,,,35.0,,,14757,,,,,,,Smithsonian American Art Museum,,,07/11/16,,,,Toth,07/06/2016,,,,,,,,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1568,15580.0,,,,,35.0,,4945.45,,519.5,28995.0,,,,8152.5,,,,,,61.25,,,615.75,,11250.0,,19547.5,,,,,,Tracy,,,35.0,,,14801,,,,,,,Smithsonian American Art Museum,,,07/11/16,,,,Toth,07/11/2016,,,,,,,,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1569,15580.0,,43.75,,,300.0,,4945.45,,46875.0,28995.0,,,,8152.5,,,,,,4125.0,,,120222.95,,11250.0,,19547.5,,,,,,Tracy,,,2500.0,,,139901WES,,,,,,,Smithsonian National Museum of American History,,,05/19/16,,,,Sutherland,05/02/2016,,,,,,,,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1570,,,43.75,,450.0,45.0,,2111.0,,213.0,3996.0,,,,70.0,,,,,,67.5,,300.0,439.25,,2275.0,,43.75,,,,,,Tracy,,,35.0,,,14758,,,,,,,Smithsonian American Art Museum,,,07/11/16,,,,Toth,07/06/2016,,,,,,,,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1571,,,,,450.0,100.0,,2111.0,,10377.5,3996.0,,,,3150.0,,,,,,61.25,,300.0,22759.5,,2275.0,,1250.0,,,,,,Tracy,,,350.0,,,14719,,,,,,,Georgetown University Law Center,,,07/05/16,,,,Toth,06/30/2016,,,,,,,,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1572,125.0,,,,,35.0,,,,519.5,475.0,,,,66.0,,,,,,61.25,,,615.75,,,,275.0,,,,,,Tracy,,,35.0,,,14803,,,,,,,Smithsonian American Art Museum,,,07/11/16,,,,Toth,07/11/2016,,,,,,,,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1573,125.0,,,,,75.0,,,,240.0,475.0,,,,66.0,180.0,,,,,40.0,,,1021.0,,575.0,,275.0,,,,,,Tracy,,,40.0,,,14601,,,,,,,Smithsonian American Art Museum,,,07/11/16,,,,Toth,06/21/2016,,,,,,,,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1574,720.0,,,,,75.0,,,,2415.0,1129.0,,,,845.25,180.0,,,,,230.0,,,6169.25,,575.0,,536.75,,,,,,Tracy,,,115.0,,,13981,,,,,,,Georgetown University Law Center Office of Graduate Programs,,,07/11/16,,,,Toth,04/28/2016,,,,,,,,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1575,,,,,,75.0,,,,960.25,745.0,,,,172.5,,,,,,,,,2073.5,,120.75,,247.5,,,,,,Tracy,,,23.0,,,14815,,,,,,,Georgetown University The Lombardi Cancer Center,,,07/13/16,,,,Toth,07/12/2016,,,,,,,,2016-07-17,,,,,,,,,,,,,,,,,,,,,,20.53,,,,,,,,,VA,,,,,,,,,,,,,,,,,
1576,,,46.25,,,45.0,,,,205.25,,,,,74.0,,,,,,55.5,,,205.25,,,,46.25,,,,,,Tracy,,,1.0,,,14860,,,,,,,Lux Consulting Group  Inc.,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-18,,,,,,,,,,,,,,,,,,,,,,20.53,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1577,,,46.25,,,45.0,,,,246.5,,,,,74.0,,,,,,55.5,,,467.25,,,,46.25,,,,,,Tracy,,,38.0,,,14850,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1578,280.0,,,,,35.0,,,,548.5,985.0,150.0,,,116.5,,,,,,64.75,,,648.25,,120.0,,699.5,,,,,,Tracy,,,37.0,,,14864,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1579,280.0,,46.25,,,150.0,,,,1000.0,985.0,150.0,,,116.5,,,,,,80.0,,,2881.5,,120.0,,699.5,,,,,,Tracy,,,40.0,,,14776,,,,,,,Smithsonian American Art Museum,,,07/15/16,,,,Toth,07/07/2016,,,,,,,,2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1580,,,46.25,,,45.0,,1713.5,,225.0,2482.0,780.0,,,74.0,,,,,,55.5,,,445.75,,770.0,,46.25,,,,,,Tracy,,,38.0,,,14851,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1581,,,275.0,,,75.0,,1713.5,,2701.5,2482.0,780.0,,,1212.52,,,,,,220.0,,,10229.52,,770.0,,479.18,,,,,,Tracy,,,110.0,,,14446,,,,,,,Smithsonian Institution Office of Special Events,,,07/02/16,,,,Toth,06/09/2016,,,,,,,,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1582,,,46.25,,,35.0,,,,548.5,,,,,74.0,,,,,,64.75,,,648.25,,,,46.25,,,,,,Tracy,,,37.0,,,14866,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1583,,,46.25,,,45.0,,,,226.5,,,,,74.0,,,,,,55.5,,,447.25,,,,46.25,,,,,,Tracy,,,35.0,,,14853,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Gray,07/18/2016,,,,,,,,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1584,,,42.5,,,35.0,,,,548.5,,,,,68.0,,,,,,64.75,,,648.25,,,,42.5,,,,,,Tracy,,,34.0,,,14867,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1585,,,42.5,,,45.0,,,,208.5,,,,,68.0,,,,,,51.0,,,415.0,,,,42.5,,,,,,Tracy,,,34.0,,,14855,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Gray,07/18/2016,,,,,,,,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1586,,,42.5,,,35.0,,,,506.35,,,,,68.0,,,,,,59.5,,,600.85,,,,42.5,,,,,,Tracy,,,34.0,,,14868,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Toth,07/18/2016,,,,,,,,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1587,,,42.5,,,45.0,,1027.48,,228.5,1298.0,,,,68.0,,,,,,51.0,,,435.0,,,,42.5,,,,,,Tracy,,,34.0,,,14858,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Gray,07/18/2016,,,,,,,,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1588,,,,,,75.0,,1027.48,,1028.15,1298.0,,,,,,,,,,384.0,,,3812.63,,,,593.5,,,,,,Tracy,,,130.0,,,14670A,,,,,,,Georgetown University McDonough School of Business,,,07/15/16,,,,Toth,06/27/2016,,,,,,,,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1589,125.0,,,,,35.0,,,,505.0,475.0,,,,66.0,,,,,,59.5,,,599.5,,,,275.0,,,,,,Tracy,,,34.0,,,14869,,,,,,,Smithsonian American Art Museum,,,07/18/16,,,,Gray,07/18/2016,,,,,,,,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1590,125.0,,287.5,,,75.0,,,,240.0,475.0,,,,66.0,460.0,,,,,40.0,,,1021.0,,920.0,,275.0,,,,,460.0,Tracy,,,40.0,,,14885,,,,,,,Smithsonian American Art Museum,,,07/20/16,,,,Gray,07/20/2016,,,,,,,,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1591,1044.25,,287.5,,,100.0,,1299.32,,3737.5,2734.0,,,,1601.66,460.0,,,,,287.5,,,11632.41,,920.0,,1143.89,,,,,460.0,Tracy,,,115.0,,,14389,,,,,,,Georgetown University Law Center Office of Graduate Programs,,,07/22/16,,,,Toth,06/06/2016,,,,,,,,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1592,,,,,,50.0,,1299.32,,2475.0,1080.0,,,,810.0,,,,,,315.0,,,5219.32,,,,150.0,,,,,,Tracy,,,180.0,,,14672,,,,,,,Georgetown University McDonough School of Business,,,07/15/16,,,,Toth,06/27/2016,,,,,,,,2016-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1593,,,,,,150.0,,884.45,,3840.0,1870.0,,,,810.0,,,,,,360.0,,,7914.45,,,,270.0,,,,,,Tracy,,,240.0,,,14673,,,,,,,Georgetown University McDonough School of Business,,,07/15/16,,,,Toth,06/27/2016,,,,,,,,2016-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1594,,,,,,50.0,,258.0,,3933.0,734.0,,,,1012.5,105.0,,,,,657.5,,,5632.5,,,,100.0,,,,,,Tracy,,,300.0,,,14674,,,,,,,Georgetown University McDonough School of Business,,,07/22/16,,,,Toth,06/27/2016,,,,,,,,2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
1595,,,,,,100.0,,241.4,,2055.0,1532.0,,,,1012.5,105.0,,,,,525.0,,,5329.5,,,,1377.5,,,,,,Tracy,,,300.0,,,14675,,,,,,,Georgetown University McDonough School of Business,,,07/22/16,,,,Toth,06/27/2016,,,,,,,,2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,,,,,,,,,,,,,,,
